Name,Email,Financial Status,Paid at,Fulfillment Status,Fulfilled at,Currency,Subtotal,Shipping,Taxes,Total,Discount Code,Discount Amount,Shipping Method,Created at,Lineitem quantity,Lineitem name,Lineitem price,Lineitem compare at price,Lineitem sku,Lineitem requires shipping,Lineitem taxable,Lineitem fulfillment status,Billing Name,Billing Street,Billing Address1,Billing Address2,Billing Company,Billing City,Billing Zip,Billing Province,Billing Country,Billing Phone,Shipping Name,Shipping Street,Shipping Address1,Shipping Address2,Shipping Company,Shipping City,Shipping Zip,Shipping Province,Shipping Country,Shipping Phone,Notes,Cancelled at,Payment Method,Payment Reference,Refunded Amount,Vendor,Outstanding Balance,Employee,Location,Device ID,Id,Tags,Risk Level,Source,Lineitem discount,Tax 1 Name,Tax 1 Value,Tax 2 Name,Tax 2 Value,Tax 3 Name,Tax 3 Value,Tax 4 Name,Tax 4 Value,Tax 5 Name,Tax 5 Value,Phone,Receipt Number,Duties,Billing Province Name,Shipping Province Name,Payment ID,Payment Terms Name,Next Payment Due At,Payment References,Customer ID
藤直樹佐,maeyao-og_fan-4013@example.com,paid,2016-11-24 00:00:00 +0900,fulfilled,2016-11-25 00:00:00 +0900,JPY,6160,800,616,7576,,0,宅配便,2016-11-24 00:00:00 +0900,3,激辛チキンカレー（冷凍）,1080,1296,FRZ-SCHK-001,true,true,fulfilled,藤直樹佐,,,,,高田馬場,,新宿区,日本,090-4474-9885,藤直樹佐,,,,,高田馬場,,新宿区,日本,090-4474-9885,辛さレベル4,,クレジットカード,pay-4-4148,0,早稲田メーヤウ,0,,,,ORD-4148,"カレー,激辛チキン,辛さ4",Low,web,0,消費税 10%,616,,,,,,,,,090-4474-9885,,0,新宿区,新宿区,pay-id-4-4148,,,pay-4-4148,CUST-4013
藤直樹佐,maeyao-og_fan-4013@example.com,paid,2016-11-24 00:00:00 +0900,fulfilled,2016-11-25 00:00:00 +0900,JPY,6160,800,616,7576,,0,宅配便,2016-11-24 00:00:00 +0900,2,激辛パウダー,680,816,TOP-HOT-001,true,true,fulfilled,藤直樹佐,,,,,高田馬場,,新宿区,日本,090-4474-9885,藤直樹佐,,,,,高田馬場,,新宿区,日本,090-4474-9885,辛さレベル5,,クレジットカード,pay-4-4148,0,早稲田メーヤウ,0,,,,,"カレー,スパイス,辛さ5",Low,web,0,消費税 10%,616,,,,,,,,,090-4474-9885,,0,新宿区,新宿区,pay-id-4-4148,,,pay-4-4148,CUST-4013
藤直樹佐,maeyao-og_fan-4013@example.com,paid,2016-11-24 00:00:00 +0900,fulfilled,2016-11-25 00:00:00 +0900,JPY,6160,800,616,7576,,0,宅配便,2016-11-24 00:00:00 +0900,2,激辛チキンカレー（レトルト）,780,936,RET-SCHK-001,true,true,fulfilled,藤直樹佐,,,,,高田馬場,,新宿区,日本,090-4474-9885,藤直樹佐,,,,,高田馬場,,新宿区,日本,090-4474-9885,辛さレベル4,,クレジットカード,pay-4-4148,0,早稲田メーヤウ,0,,,,,"カレー,激辛チキン,辛さ4",Low,web,0,消費税 10%,616,,,,,,,,,090-4474-9885,,0,新宿区,新宿区,pay-id-4-4148,,,pay-4-4148,CUST-4013
藤直樹佐,maeyao-og_fan-4013@example.com,paid,2016-02-16 00:00:00 +0900,fulfilled,2016-02-17 00:00:00 +0900,JPY,11480,800,1148,13428,,0,宅配便,2016-02-16 00:00:00 +0900,2,激辛チャレンジ3種セット（冷凍）,3480,4176,SET-HOT-003,true,true,fulfilled,藤直樹佐,,,,,高田馬場,,新宿区,日本,090-4474-9885,藤直樹佐,,,,,高田馬場,,新宿区,日本,090-4474-9885,辛さレベル4,,クレジットカード,pay-4-4149,0,早稲田メーヤウ,0,,,,ORD-4149,"カレー,激辛セット,辛さ4",Low,web,0,消費税 10%,1148,,,,,,,,,090-4474-9885,,0,新宿区,新宿区,pay-id-4-4149,,,pay-4-4149,CUST-4013
藤直樹佐,maeyao-og_fan-4013@example.com,paid,2016-02-16 00:00:00 +0900,fulfilled,2016-02-17 00:00:00 +0900,JPY,11480,800,1148,13428,,0,宅配便,2016-02-16 00:00:00 +0900,3,激辛チキンカレー（冷凍）,1080,1296,FRZ-SCHK-001,true,true,fulfilled,藤直樹佐,,,,,高田馬場,,新宿区,日本,090-4474-9885,藤直樹佐,,,,,高田馬場,,新宿区,日本,090-4474-9885,辛さレベル4,,クレジットカード,pay-4-4149,0,早稲田メーヤウ,0,,,,,"カレー,激辛チキン,辛さ4",Low,web,0,消費税 10%,1148,,,,,,,,,090-4474-9885,,0,新宿区,新宿区,pay-id-4-4149,,,pay-4-4149,CUST-4013
藤直樹佐,maeyao-og_fan-4013@example.com,paid,2016-02-16 00:00:00 +0900,fulfilled,2016-02-17 00:00:00 +0900,JPY,11480,800,1148,13428,,0,宅配便,2016-02-16 00:00:00 +0900,1,超激辛スペシャルカレー（冷凍）,1280,1536,FRZ-SUPER-001,true,true,fulfilled,藤直樹佐,,,,,高田馬場,,新宿区,日本,090-4474-9885,藤直樹佐,,,,,高田馬場,,新宿区,日本,090-4474-9885,辛さレベル5,,クレジットカード,pay-4-4149,0,早稲田メーヤウ,0,,,,,"カレー,超激辛,辛さ5",Low,web,0,消費税 10%,1148,,,,,,,,,090-4474-9885,,0,新宿区,新宿区,pay-id-4-4149,,,pay-4-4149,CUST-4013
中次郎田,maeyao-og_fan-4017@example.com,paid,2016-02-28 00:00:00 +0900,fulfilled,2016-02-29 00:00:00 +0900,JPY,5100,800,510,6410,,0,宅配便,2016-02-28 00:00:00 +0900,3,レッドカレー（冷凍）,1180,1416,FRZ-RED-001,true,true,fulfilled,中次郎田,,,,,横浜,,神奈川県,日本,090-3992-8269,中次郎田,,,,,横浜,,神奈川県,日本,090-3992-8269,辛さレベル4,,クレジットカード,pay-4-4150,0,早稲田メーヤウ,0,,,,ORD-4150,"カレー,レッド,辛さ4",Low,web,0,消費税 10%,510,,,,,,,,,090-3992-8269,,0,神奈川県,神奈川県,pay-id-4-4150,,,pay-4-4150,CUST-4017
中次郎田,maeyao-og_fan-4017@example.com,paid,2016-02-28 00:00:00 +0900,fulfilled,2016-02-29 00:00:00 +0900,JPY,5100,800,510,6410,,0,宅配便,2016-02-28 00:00:00 +0900,2,激辛チキンカレー（レトルト）,780,936,RET-SCHK-001,true,true,fulfilled,中次郎田,,,,,横浜,,神奈川県,日本,090-3992-8269,中次郎田,,,,,横浜,,神奈川県,日本,090-3992-8269,辛さレベル4,,クレジットカード,pay-4-4150,0,早稲田メーヤウ,0,,,,,"カレー,激辛チキン,辛さ4",Low,web,0,消費税 10%,510,,,,,,,,,090-3992-8269,,0,神奈川県,神奈川県,pay-id-4-4150,,,pay-4-4150,CUST-4017
本大輝山,maeyao-og_fan-4001@example.com,paid,2016-10-17 00:00:00 +0900,fulfilled,2016-10-18 00:00:00 +0900,JPY,3120,800,312,4232,,0,宅配便,2016-10-17 00:00:00 +0900,1,激辛ポークカレー（冷凍）,1080,1296,FRZ-SPRK-001,true,true,fulfilled,本大輝山,,,,,早稲田,,新宿区,日本,090-1777-8967,本大輝山,,,,,早稲田,,新宿区,日本,090-1777-8967,辛さレベル4,,クレジットカード,pay-4-4151,0,早稲田メーヤウ,0,,,,ORD-4151,"カレー,激辛ポーク,辛さ4",Low,web,0,消費税 10%,312,,,,,,,,,090-1777-8967,,0,新宿区,新宿区,pay-id-4-4151,,,pay-4-4151,CUST-4001
本大輝山,maeyao-og_fan-4001@example.com,paid,2016-10-17 00:00:00 +0900,fulfilled,2016-10-18 00:00:00 +0900,JPY,3120,800,312,4232,,0,宅配便,2016-10-17 00:00:00 +0900,3,激辛パウダー,680,816,TOP-HOT-001,true,true,fulfilled,本大輝山,,,,,早稲田,,新宿区,日本,090-1777-8967,本大輝山,,,,,早稲田,,新宿区,日本,090-1777-8967,辛さレベル5,,クレジットカード,pay-4-4151,0,早稲田メーヤウ,0,,,,,"カレー,スパイス,辛さ5",Low,web,0,消費税 10%,312,,,,,,,,,090-1777-8967,,0,新宿区,新宿区,pay-id-4-4151,,,pay-4-4151,CUST-4001
木翔太鈴,maeyao-og_fan-4012@example.com,paid,2016-01-25 00:00:00 +0900,fulfilled,2016-01-26 00:00:00 +0900,JPY,4220,800,422,5442,,0,宅配便,2016-01-25 00:00:00 +0900,1,超激辛スペシャルカレー（冷凍）,1280,1536,FRZ-SUPER-001,true,true,fulfilled,木翔太鈴,,,,,渋谷,,東京都,日本,090-9345-1067,木翔太鈴,,,,,渋谷,,東京都,日本,090-9345-1067,辛さレベル5,,クレジットカード,pay-4-4152,0,早稲田メーヤウ,0,,,,ORD-4152,"カレー,超激辛,辛さ5",Low,web,0,消費税 10%,422,,,,,,,,,090-9345-1067,,0,東京都,東京都,pay-id-4-4152,,,pay-4-4152,CUST-4012
木翔太鈴,maeyao-og_fan-4012@example.com,paid,2016-01-25 00:00:00 +0900,fulfilled,2016-01-26 00:00:00 +0900,JPY,4220,800,422,5442,,0,宅配便,2016-01-25 00:00:00 +0900,2,激辛チキンカレー（冷凍）,1080,1296,FRZ-SCHK-001,true,true,fulfilled,木翔太鈴,,,,,渋谷,,東京都,日本,090-9345-1067,木翔太鈴,,,,,渋谷,,東京都,日本,090-9345-1067,辛さレベル4,,クレジットカード,pay-4-4152,0,早稲田メーヤウ,0,,,,,"カレー,激辛チキン,辛さ4",Low,web,0,消費税 10%,422,,,,,,,,,090-9345-1067,,0,東京都,東京都,pay-id-4-4152,,,pay-4-4152,CUST-4012
木翔太鈴,maeyao-og_fan-4012@example.com,paid,2016-01-25 00:00:00 +0900,fulfilled,2016-01-26 00:00:00 +0900,JPY,4220,800,422,5442,,0,宅配便,2016-01-25 00:00:00 +0900,1,激辛ポークカレー（レトルト）,780,936,RET-SPRK-001,true,true,fulfilled,木翔太鈴,,,,,渋谷,,東京都,日本,090-9345-1067,木翔太鈴,,,,,渋谷,,東京都,日本,090-9345-1067,辛さレベル4,,クレジットカード,pay-4-4152,0,早稲田メーヤウ,0,,,,,"カレー,激辛ポーク,辛さ4",Low,web,0,消費税 10%,422,,,,,,,,,090-9345-1067,,0,東京都,東京都,pay-id-4-4152,,,pay-4-4152,CUST-4012
木幸子鈴,maeyao-og_fan-4009@example.com,paid,2016-08-07 00:00:00 +0900,fulfilled,2016-08-08 00:00:00 +0900,JPY,8920,800,892,10612,,0,宅配便,2016-08-07 00:00:00 +0900,1,レッドカレー（冷凍）,1180,1416,FRZ-RED-001,true,true,fulfilled,木幸子鈴,,,,,横浜,,神奈川県,日本,090-7433-6918,木幸子鈴,,,,,横浜,,神奈川県,日本,090-7433-6918,辛さレベル4,,クレジットカード,pay-4-4153,0,早稲田メーヤウ,0,,,,ORD-4153,"カレー,レッド,辛さ4",Low,web,0,消費税 10%,892,,,,,,,,,090-7433-6918,,0,神奈川県,神奈川県,pay-id-4-4153,,,pay-4-4153,CUST-4009
木幸子鈴,maeyao-og_fan-4009@example.com,paid,2016-08-07 00:00:00 +0900,fulfilled,2016-08-08 00:00:00 +0900,JPY,8920,800,892,10612,,0,宅配便,2016-08-07 00:00:00 +0900,1,激辛チキンカレー（レトルト）,780,936,RET-SCHK-001,true,true,fulfilled,木幸子鈴,,,,,横浜,,神奈川県,日本,090-7433-6918,木幸子鈴,,,,,横浜,,神奈川県,日本,090-7433-6918,辛さレベル4,,クレジットカード,pay-4-4153,0,早稲田メーヤウ,0,,,,,"カレー,激辛チキン,辛さ4",Low,web,0,消費税 10%,892,,,,,,,,,090-7433-6918,,0,神奈川県,神奈川県,pay-id-4-4153,,,pay-4-4153,CUST-4009
木幸子鈴,maeyao-og_fan-4009@example.com,paid,2016-08-07 00:00:00 +0900,fulfilled,2016-08-08 00:00:00 +0900,JPY,8920,800,892,10612,,0,宅配便,2016-08-07 00:00:00 +0900,2,激辛チャレンジ3種セット（冷凍）,3480,4176,SET-HOT-003,true,true,fulfilled,木幸子鈴,,,,,横浜,,神奈川県,日本,090-7433-6918,木幸子鈴,,,,,横浜,,神奈川県,日本,090-7433-6918,辛さレベル4,,クレジットカード,pay-4-4153,0,早稲田メーヤウ,0,,,,,"カレー,激辛セット,辛さ4",Low,web,0,消費税 10%,892,,,,,,,,,090-7433-6918,,0,神奈川県,神奈川県,pay-id-4-4153,,,pay-4-4153,CUST-4009
林健太小,maeyao-revival_supporter-4044@example.com,paid,2016-12-31 00:00:00 +0900,fulfilled,2017-01-01 00:00:00 +0900,JPY,10920,800,1092,12812,,0,宅配便,2016-12-31 00:00:00 +0900,2,激辛パウダー,680,816,TOP-HOT-001,true,true,fulfilled,林健太小,,,,,高田馬場,,新宿区,日本,090-9350-2098,林健太小,,,,,高田馬場,,新宿区,日本,090-9350-2098,辛さレベル5,,クレジットカード,pay-4-4154,0,早稲田メーヤウ,0,,,,ORD-4154,"カレー,スパイス,辛さ5",Low,web,0,消費税 10%,1092,,,,,,,,,090-9350-2098,,0,新宿区,新宿区,pay-id-4-4154,,,pay-4-4154,CUST-4044
林健太小,maeyao-revival_supporter-4044@example.com,paid,2016-12-31 00:00:00 +0900,fulfilled,2017-01-01 00:00:00 +0900,JPY,10920,800,1092,12812,,0,宅配便,2016-12-31 00:00:00 +0900,2,選べる定期便（月4食）,3600,4320,SUB-004,true,true,fulfilled,林健太小,,,,,高田馬場,,新宿区,日本,090-9350-2098,林健太小,,,,,高田馬場,,新宿区,日本,090-9350-2098,辛さレベル0,,クレジットカード,pay-4-4154,0,早稲田メーヤウ,0,,,,,"カレー,定期便,辛さ0",Low,web,0,消費税 10%,1092,,,,,,,,,090-9350-2098,,0,新宿区,新宿区,pay-id-4-4154,,,pay-4-4154,CUST-4044
林健太小,maeyao-revival_supporter-4044@example.com,paid,2016-12-31 00:00:00 +0900,fulfilled,2017-01-01 00:00:00 +0900,JPY,10920,800,1092,12812,,0,宅配便,2016-12-31 00:00:00 +0900,2,レッドカレー（冷凍）,1180,1416,FRZ-RED-001,true,true,fulfilled,林健太小,,,,,高田馬場,,新宿区,日本,090-9350-2098,林健太小,,,,,高田馬場,,新宿区,日本,090-9350-2098,辛さレベル4,,クレジットカード,pay-4-4154,0,早稲田メーヤウ,0,,,,,"カレー,レッド,辛さ4",Low,web,0,消費税 10%,1092,,,,,,,,,090-9350-2098,,0,新宿区,新宿区,pay-id-4-4154,,,pay-4-4154,CUST-4044
中次郎田,maeyao-og_fan-4017@example.com,paid,2016-01-29 00:00:00 +0900,fulfilled,2016-01-30 00:00:00 +0900,JPY,3920,800,392,5112,,0,宅配便,2016-01-29 00:00:00 +0900,1,激辛パウダー,680,816,TOP-HOT-001,true,true,fulfilled,中次郎田,,,,,横浜,,神奈川県,日本,090-3992-8269,中次郎田,,,,,横浜,,神奈川県,日本,090-3992-8269,辛さレベル5,,クレジットカード,pay-4-4155,0,早稲田メーヤウ,0,,,,ORD-4155,"カレー,スパイス,辛さ5",Low,web,0,消費税 10%,392,,,,,,,,,090-3992-8269,,0,神奈川県,神奈川県,pay-id-4-4155,,,pay-4-4155,CUST-4017
中次郎田,maeyao-og_fan-4017@example.com,paid,2016-01-29 00:00:00 +0900,fulfilled,2016-01-30 00:00:00 +0900,JPY,3920,800,392,5112,,0,宅配便,2016-01-29 00:00:00 +0900,3,激辛ポークカレー（冷凍）,1080,1296,FRZ-SPRK-001,true,true,fulfilled,中次郎田,,,,,横浜,,神奈川県,日本,090-3992-8269,中次郎田,,,,,横浜,,神奈川県,日本,090-3992-8269,辛さレベル4,,クレジットカード,pay-4-4155,0,早稲田メーヤウ,0,,,,,"カレー,激辛ポーク,辛さ4",Low,web,0,消費税 10%,392,,,,,,,,,090-3992-8269,,0,神奈川県,神奈川県,pay-id-4-4155,,,pay-4-4155,CUST-4017
藤浩佐,maeyao-casual-4174@example.com,paid,2016-04-30 00:00:00 +0900,fulfilled,2016-05-01 00:00:00 +0900,JPY,3480,800,348,4628,,0,宅配便,2016-04-30 00:00:00 +0900,1,激辛チャレンジ3種セット（冷凍）,3480,4176,SET-HOT-003,true,true,fulfilled,藤浩佐,,,,,早稲田,,新宿区,日本,090-4381-5366,藤浩佐,,,,,早稲田,,新宿区,日本,090-4381-5366,辛さレベル4,,クレジットカード,pay-4-4156,0,早稲田メーヤウ,0,,,,ORD-4156,"カレー,激辛セット,辛さ4",Low,web,0,消費税 10%,348,,,,,,,,,090-4381-5366,,0,新宿区,新宿区,pay-id-4-4156,,,pay-4-4156,CUST-4174
本幸子山,maeyao-casual-4171@example.com,paid,2017-03-23 00:00:00 +0900,fulfilled,2017-03-24 00:00:00 +0900,JPY,1860,800,186,2846,,0,宅配便,2017-03-23 00:00:00 +0900,1,ポークカレー（レトルト）,680,816,RET-PRK-001,true,true,fulfilled,本幸子山,,,,,早稲田,,新宿区,日本,090-6018-2933,本幸子山,,,,,早稲田,,新宿区,日本,090-6018-2933,辛さレベル2,,クレジットカード,pay-4-4157,0,早稲田メーヤウ,0,,,,ORD-4157,"カレー,ポーク,辛さ2",Low,web,0,消費税 10%,186,,,,,,,,,090-6018-2933,,0,新宿区,新宿区,pay-id-4-4157,,,pay-4-4157,CUST-4171
本幸子山,maeyao-casual-4171@example.com,paid,2017-03-23 00:00:00 +0900,fulfilled,2017-03-24 00:00:00 +0900,JPY,1860,800,186,2846,,0,宅配便,2017-03-23 00:00:00 +0900,1,グリーンカレー（冷凍）,1180,1416,FRZ-GRN-001,true,true,fulfilled,本幸子山,,,,,早稲田,,新宿区,日本,090-6018-2933,本幸子山,,,,,早稲田,,新宿区,日本,090-6018-2933,辛さレベル3,,クレジットカード,pay-4-4157,0,早稲田メーヤウ,0,,,,,"カレー,グリーン,辛さ3",Low,web,0,消費税 10%,186,,,,,,,,,090-6018-2933,,0,新宿区,新宿区,pay-id-4-4157,,,pay-4-4157,CUST-4171
中太郎田,maeyao-og_fan-4002@example.com,paid,2016-11-10 00:00:00 +0900,fulfilled,2016-11-11 00:00:00 +0900,JPY,3640,800,364,4804,,0,宅配便,2016-11-10 00:00:00 +0900,2,レッドカレー（冷凍）,1180,1416,FRZ-RED-001,true,true,fulfilled,中太郎田,,,,,横浜,,神奈川県,日本,090-5953-9534,中太郎田,,,,,横浜,,神奈川県,日本,090-5953-9534,辛さレベル4,,クレジットカード,pay-4-4158,0,早稲田メーヤウ,0,,,,ORD-4158,"カレー,レッド,辛さ4",Low,web,0,消費税 10%,364,,,,,,,,,090-5953-9534,,0,神奈川県,神奈川県,pay-id-4-4158,,,pay-4-4158,CUST-4002
中太郎田,maeyao-og_fan-4002@example.com,paid,2016-11-10 00:00:00 +0900,fulfilled,2016-11-11 00:00:00 +0900,JPY,3640,800,364,4804,,0,宅配便,2016-11-10 00:00:00 +0900,1,超激辛スペシャルカレー（冷凍）,1280,1536,FRZ-SUPER-001,true,true,fulfilled,中太郎田,,,,,横浜,,神奈川県,日本,090-5953-9534,中太郎田,,,,,横浜,,神奈川県,日本,090-5953-9534,辛さレベル5,,クレジットカード,pay-4-4158,0,早稲田メーヤウ,0,,,,,"カレー,超激辛,辛さ5",Low,web,0,消費税 10%,364,,,,,,,,,090-5953-9534,,0,神奈川県,神奈川県,pay-id-4-4158,,,pay-4-4158,CUST-4002
藤花子佐,maeyao-og_fan-4004@example.com,paid,2016-08-31 00:00:00 +0900,fulfilled,2016-09-01 00:00:00 +0900,JPY,4320,800,432,5552,,0,宅配便,2016-08-31 00:00:00 +0900,2,激辛ポークカレー（冷凍）,1080,1296,FRZ-SPRK-001,true,true,fulfilled,藤花子佐,,,,,池袋,,豊島区,日本,090-3344-6555,藤花子佐,,,,,池袋,,豊島区,日本,090-3344-6555,辛さレベル4,,クレジットカード,pay-4-4159,0,早稲田メーヤウ,0,,,,ORD-4159,"カレー,激辛ポーク,辛さ4",Low,web,0,消費税 10%,432,,,,,,,,,090-3344-6555,,0,豊島区,豊島区,pay-id-4-4159,,,pay-4-4159,CUST-4004
藤花子佐,maeyao-og_fan-4004@example.com,paid,2016-08-31 00:00:00 +0900,fulfilled,2016-09-01 00:00:00 +0900,JPY,4320,800,432,5552,,0,宅配便,2016-08-31 00:00:00 +0900,2,激辛ポークカレー（冷凍）,1080,1296,FRZ-SPRK-001,true,true,fulfilled,藤花子佐,,,,,池袋,,豊島区,日本,090-3344-6555,藤花子佐,,,,,池袋,,豊島区,日本,090-3344-6555,辛さレベル4,,クレジットカード,pay-4-4159,0,早稲田メーヤウ,0,,,,,"カレー,激辛ポーク,辛さ4",Low,web,0,消費税 10%,432,,,,,,,,,090-3344-6555,,0,豊島区,豊島区,pay-id-4-4159,,,pay-4-4159,CUST-4004
藤大輝伊,maeyao-og_fan-4018@example.com,paid,2016-07-15 00:00:00 +0900,fulfilled,2016-07-16 00:00:00 +0900,JPY,7700,800,770,9270,,0,宅配便,2016-07-15 00:00:00 +0900,3,レッドカレー（冷凍）,1180,1416,FRZ-RED-001,true,true,fulfilled,藤大輝伊,,,,,早稲田,,新宿区,日本,090-7508-7465,藤大輝伊,,,,,早稲田,,新宿区,日本,090-7508-7465,辛さレベル4,,クレジットカード,pay-4-4160,0,早稲田メーヤウ,0,,,,ORD-4160,"カレー,レッド,辛さ4",Low,web,0,消費税 10%,770,,,,,,,,,090-7508-7465,,0,新宿区,新宿区,pay-id-4-4160,,,pay-4-4160,CUST-4018
藤大輝伊,maeyao-og_fan-4018@example.com,paid,2016-07-15 00:00:00 +0900,fulfilled,2016-07-16 00:00:00 +0900,JPY,7700,800,770,9270,,0,宅配便,2016-07-15 00:00:00 +0900,1,激辛パウダー,680,816,TOP-HOT-001,true,true,fulfilled,藤大輝伊,,,,,早稲田,,新宿区,日本,090-7508-7465,藤大輝伊,,,,,早稲田,,新宿区,日本,090-7508-7465,辛さレベル5,,クレジットカード,pay-4-4160,0,早稲田メーヤウ,0,,,,,"カレー,スパイス,辛さ5",Low,web,0,消費税 10%,770,,,,,,,,,090-7508-7465,,0,新宿区,新宿区,pay-id-4-4160,,,pay-4-4160,CUST-4018
藤大輝伊,maeyao-og_fan-4018@example.com,paid,2016-07-15 00:00:00 +0900,fulfilled,2016-07-16 00:00:00 +0900,JPY,7700,800,770,9270,,0,宅配便,2016-07-15 00:00:00 +0900,1,激辛チャレンジ3種セット（冷凍）,3480,4176,SET-HOT-003,true,true,fulfilled,藤大輝伊,,,,,早稲田,,新宿区,日本,090-7508-7465,藤大輝伊,,,,,早稲田,,新宿区,日本,090-7508-7465,辛さレベル4,,クレジットカード,pay-4-4160,0,早稲田メーヤウ,0,,,,,"カレー,激辛セット,辛さ4",Low,web,0,消費税 10%,770,,,,,,,,,090-7508-7465,,0,新宿区,新宿区,pay-id-4-4160,,,pay-4-4160,CUST-4018
藤浩佐,maeyao-casual-4174@example.com,paid,2016-10-29 00:00:00 +0900,fulfilled,2016-10-30 00:00:00 +0900,JPY,580,800,58,1438,,0,宅配便,2016-10-29 00:00:00 +0900,1,特製ガラムマサラ,580,696,TOP-GAR-001,true,true,fulfilled,藤浩佐,,,,,早稲田,,新宿区,日本,090-4381-5366,藤浩佐,,,,,早稲田,,新宿区,日本,090-4381-5366,辛さレベル0,,クレジットカード,pay-4-4161,0,早稲田メーヤウ,0,,,,ORD-4161,"カレー,スパイス,辛さ0",Low,web,0,消費税 10%,58,,,,,,,,,090-4381-5366,,0,新宿区,新宿区,pay-id-4-4161,,,pay-4-4161,CUST-4174
木幸子鈴,maeyao-og_fan-4009@example.com,paid,2017-03-09 00:00:00 +0900,fulfilled,2017-03-10 00:00:00 +0900,JPY,8820,800,882,10502,,0,宅配便,2017-03-09 00:00:00 +0900,2,激辛パウダー,680,816,TOP-HOT-001,true,true,fulfilled,木幸子鈴,,,,,横浜,,神奈川県,日本,090-7433-6918,木幸子鈴,,,,,横浜,,神奈川県,日本,090-7433-6918,辛さレベル5,,クレジットカード,pay-4-4162,0,早稲田メーヤウ,0,,,,ORD-4162,"カレー,スパイス,辛さ5",Low,web,0,消費税 10%,882,,,,,,,,,090-7433-6918,,0,神奈川県,神奈川県,pay-id-4-4162,,,pay-4-4162,CUST-4009
木幸子鈴,maeyao-og_fan-4009@example.com,paid,2017-03-09 00:00:00 +0900,fulfilled,2017-03-10 00:00:00 +0900,JPY,8820,800,882,10502,,0,宅配便,2017-03-09 00:00:00 +0900,1,激辛パウダー,680,816,TOP-HOT-001,true,true,fulfilled,木幸子鈴,,,,,横浜,,神奈川県,日本,090-7433-6918,木幸子鈴,,,,,横浜,,神奈川県,日本,090-7433-6918,辛さレベル5,,クレジットカード,pay-4-4162,0,早稲田メーヤウ,0,,,,,"カレー,スパイス,辛さ5",Low,web,0,消費税 10%,882,,,,,,,,,090-7433-6918,,0,神奈川県,神奈川県,pay-id-4-4162,,,pay-4-4162,CUST-4009
木幸子鈴,maeyao-og_fan-4009@example.com,paid,2017-03-09 00:00:00 +0900,fulfilled,2017-03-10 00:00:00 +0900,JPY,8820,800,882,10502,,0,宅配便,2017-03-09 00:00:00 +0900,3,レッドカレー（冷凍）,1180,1416,FRZ-RED-001,true,true,fulfilled,木幸子鈴,,,,,横浜,,神奈川県,日本,090-7433-6918,木幸子鈴,,,,,横浜,,神奈川県,日本,090-7433-6918,辛さレベル4,,クレジットカード,pay-4-4162,0,早稲田メーヤウ,0,,,,,"カレー,レッド,辛さ4",Low,web,0,消費税 10%,882,,,,,,,,,090-7433-6918,,0,神奈川県,神奈川県,pay-id-4-4162,,,pay-4-4162,CUST-4009
木幸子鈴,maeyao-og_fan-4009@example.com,paid,2017-03-09 00:00:00 +0900,fulfilled,2017-03-10 00:00:00 +0900,JPY,8820,800,882,10502,,0,宅配便,2017-03-09 00:00:00 +0900,3,激辛チキンカレー（冷凍）,1080,1296,FRZ-SCHK-001,true,true,fulfilled,木幸子鈴,,,,,横浜,,神奈川県,日本,090-7433-6918,木幸子鈴,,,,,横浜,,神奈川県,日本,090-7433-6918,辛さレベル4,,クレジットカード,pay-4-4162,0,早稲田メーヤウ,0,,,,,"カレー,激辛チキン,辛さ4",Low,web,0,消費税 10%,882,,,,,,,,,090-7433-6918,,0,神奈川県,神奈川県,pay-id-4-4162,,,pay-4-4162,CUST-4009
中健太田,maeyao-regular-4088@example.com,paid,2016-02-27 00:00:00 +0900,fulfilled,2016-02-28 00:00:00 +0900,JPY,6800,800,680,8280,,0,宅配便,2016-02-27 00:00:00 +0900,1,選べる定期便（月8食）,6800,8160,SUB-008,true,true,fulfilled,中健太田,,,,,茗荷谷,,文京区,日本,090-3122-8561,中健太田,,,,,茗荷谷,,文京区,日本,090-3122-8561,辛さレベル0,,クレジットカード,pay-4-4163,0,早稲田メーヤウ,0,,,,ORD-4163,"カレー,定期便,辛さ0",Low,web,0,消費税 10%,680,,,,,,,,,090-3122-8561,,0,文京区,文京区,pay-id-4-4163,,,pay-4-4163,CUST-4088
木健太鈴,maeyao-og_fan-4020@example.com,paid,2016-03-25 00:00:00 +0900,fulfilled,2016-03-26 00:00:00 +0900,JPY,4800,800,480,6080,,0,宅配便,2016-03-25 00:00:00 +0900,1,激辛ポークカレー（レトルト）,780,936,RET-SPRK-001,true,true,fulfilled,木健太鈴,,,,,池袋,,豊島区,日本,090-2996-9731,木健太鈴,,,,,池袋,,豊島区,日本,090-2996-9731,辛さレベル4,,クレジットカード,pay-4-4164,0,早稲田メーヤウ,0,,,,ORD-4164,"カレー,激辛ポーク,辛さ4",Low,web,0,消費税 10%,480,,,,,,,,,090-2996-9731,,0,豊島区,豊島区,pay-id-4-4164,,,pay-4-4164,CUST-4020
